product_id,seller_id,category_id,product_name,brand,price,created_timestamp,updated_timestamp,is_active
250,38,2,LG Harum Fuga,Mi,28323.08,2024-07-13 03:05:38,2024-12-17 03:05:38,Y
251,24,12,Mi Repellendus Quisquam,Realme,35083.0,2022-12-30 08:20:33,2023-02-14 08:20:33,Y
252,12,8,LG Reiciendis Doloribus,Realme,62469.28,2025-04-07 03:29:19,2025-07-24 03:29:19,Y
253,11,8,Sony Minus Ullam,Mi,17000.45,2023-06-23 05:19:22,2023-11-12 05:19:22,Y
254,1,8,Mi Minus Maiores,Apple,73405.39,2022-06-16 13:32:42,2022-09-15 13:32:42,N
255,32,7,LG Repudiandae Ullam,Noise,37522.61,2026-04-20 08:11:24,2026-10-04 08:11:24,Y
256,6,10,Samsung Autem Quas,Nike,68541.88,2026-02-27 08:04:37,2026-04-10 08:04:37,Y
257,35,5,Mi Explicabo Minus,Nike,41266.46,2024-05-03 22:31:08,2024-06-29 22:31:08,Y
258,33,2,OnePlus Et Quas,Boat,24255.42,2026-03-19 21:14:23,2026-08-06 21:14:23,Y
259,3,13,Puma Necessitatibus Libero,Noise,49261.52,2025-02-13 19:11:47,2025-07-01 19:11:47,N
260,16,5,Samsung Laborum Placeat,Noise,23799.81,2022-11-15 04:43:23,2023-05-22 04:43:23,Y
261,8,13,Nike Perspiciatis Sed,Apple,19046.06,2022-09-28 05:55:22,2023-01-18 05:55:22,Y
262,40,11,Dell Ab Provident,Mi,55529.38,2024-12-25 08:55:49,2025-06-24 08:55:49,Y
263,37,6,Realme Deserunt Nulla,Sony,53796.82,2023-10-05 22:46:03,2023-10-20 22:46:03,Y
264,37,5,Realme Doloremque Eum,LG,73402.25,2024-06-28 04:25:28,2024-09-10 04:25:28,Y
265,18,14,LG Autem Quam,Mi,63187.1,2025-07-02 18:50:18,2025-07-17 18:50:18,Y
266,21,14,Apple Temporibus Hic,Nike,75950.3,2023-03-31 08:42:05,2023-09-29 08:42:05,Y
267,18,11,Dell Error Distinctio,Dell,40787.86,2023-03-18 17:05:07,2023-08-12 17:05:07,Y
268,33,12,Sony Ea Dolore,Puma,84281.98,2022-10-17 05:39:01,2023-01-28 05:39:01,Y
269,38,1,Nike Magni Sed,Puma,8563.12,2026-02-25 07:14:03,2026-05-19 07:14:03,N
270,35,7,Apple Cumque Ut,Dell,74270.32,2025-01-17 23:01:21,2025-02-02 23:01:21,Y
271,22,9,OnePlus Eum Nesciunt,Mi,51038.56,2024-09-30 02:34:12,2024-12-11 02:34:12,Y
272,4,1,Boat Iure Cum,LG,70592.3,2024-12-03 23:05:01,2025-05-26 23:05:01,Y
273,29,8,Samsung Perspiciatis Veniam,Dell,18367.17,2023-01-21 23:47:42,2023-03-02 23:47:42,Y
274,20,3,Sony Perferendis Perferendis,Boat,58981.0,2023-02-14 20:09:08,2023-07-30 20:09:08,Y
275,11,1,Dell Eos Rerum,LG,27633.73,2025-03-01 06:40:51,2025-08-18 06:40:51,Y
276,6,12,Boat Dolorem Tenetur,Samsung,19364.22,2023-12-29 11:01:48,2024-04-16 11:01:48,Y
277,29,1,Samsung Neque Adipisci,Puma,31051.96,2023-12-04 18:00:47,2024-04-14 18:00:47,Y
278,9,8,Boat Exercitationem Aperiam,Apple,34598.68,2025-08-05 02:00:32,2026-01-29 02:00:32,Y
279,21,6,Sony Debitis Rem,Mi,34567.35,2022-11-15 05:31:25,2022-12-11 05:31:25,Y
280,10,2,Realme Rerum Dolorem,OnePlus,960.03,2023-02-18 16:06:08,2023-08-01 16:06:08,Y
281,14,11,Puma Deleniti Suscipit,Mi,82805.49,2025-09-29 08:11:28,2025-12-27 08:11:28,Y
282,6,15,Boat Quam Animi,Mi,67768.62,2025-10-06 10:31:54,2025-11-30 10:31:54,Y
283,28,6,Nike Rem Dignissimos,Mi,22450.22,2025-04-08 03:29:40,2025-07-06 03:29:40,Y
284,39,10,Puma Aspernatur Doloremque,OnePlus,25784.89,2024-02-11 00:40:28,2024-07-01 00:40:28,N
285,20,4,Realme Facilis Ducimus,OnePlus,45954.13,2022-03-25 08:10:20,2022-09-09 08:10:20,Y
286,4,13,Nike Quas Necessitatibus,Apple,44639.92,2024-07-07 05:12:44,2024-12-19 05:12:44,Y
287,39,2,Realme Sapiente Recusandae,Samsung,88821.05,2026-04-02 03:34:26,2026-09-12 03:34:26,N
288,37,7,HP Tempore Ad,Realme,61527.2,2023-02-15 01:21:25,2023-05-25 01:21:25,Y
289,38,2,Samsung Ut Id,Sony,19572.72,2022-08-15 18:39:58,2022-08-19 18:39:58,N
290,19,11,Puma Blanditiis Esse,Realme,69085.48,2025-05-21 11:10:07,2025-09-27 11:10:07,Y
291,35,9,OnePlus Occaecati Sequi,Mi,25115.6,2025-06-03 19:58:41,2025-06-24 19:58:41,Y
292,10,9,HP Optio Perspiciatis,Dell,52861.06,2026-05-08 13:38:28,2026-06-29 13:38:28,Y
293,28,12,Apple Dolores Est,Samsung,22153.28,2022-07-25 09:53:53,2022-10-12 09:53:53,N
294,40,10,Samsung Neque Sapiente,Sony,60012.95,2022-12-27 08:35:11,2023-04-22 08:35:11,Y
295,1,12,Mi Dicta Reprehenderit,Puma,1218.28,2023-06-30 17:06:28,2023-07-30 17:06:28,Y
296,34,13,Puma Ducimus Soluta,Sony,15192.27,2024-12-13 04:12:29,2025-04-25 04:12:29,Y
297,8,13,Samsung Unde Quaerat,HP,72677.28,2024-04-15 00:31:57,2024-10-19 00:31:57,Y
298,37,11,Boat Fuga Doloremque,Noise,41075.76,2022-07-18 10:38:26,2022-09-23 10:38:26,Y
299,11,6,Mi Vitae Laboriosam,Sony,69643.94,2026-04-02 05:37:19,2026-08-25 05:37:19,Y
300,33,1,Samsung Odit Saepe,Samsung,22159.72,2022-12-25 07:53:48,2023-02-21 07:53:48,Y
